lot_id,wafer_id,defect_type,x,y,severity,detected_at_step
LOT-2035,LOT-2035-W08,particle,0.5082,0.6152,minor,cvd
LOT-2035,LOT-2035-W08,particle,-0.1676,0.2875,major,cvd
LOT-2035,LOT-2035-W08,bridging,0.2015,-0.5038,minor,cvd
LOT-2035,LOT-2035-W08,particle,-0.5327,-0.6773,major,cvd
LOT-2035,LOT-2035-W08,particle,0.3118,0.7742,major,cvd
LOT-2035,LOT-2035-W08,particle,0.0097,0.105,minor,cvd
LOT-2035,LOT-2035-W08,particle,-0.8107,0.109,minor,cvd
LOT-2035,LOT-2035-W08,particle,-0.3734,-0.5655,major,cvd
LOT-2035,LOT-2035-W08,particle,0.5705,-0.001,critical,cvd
LOT-2035,LOT-2035-W08,particle,0.1242,0.927,minor,cvd
LOT-2035,LOT-2035-W08,particle,-0.495,-0.5417,major,cvd
LOT-2035,LOT-2035-W08,particle,-0.1817,0.5378,major,cvd
LOT-2035,LOT-2035-W09,particle,-0.5283,-0.5283,major,etch
LOT-2035,LOT-2035-W09,particle,-0.3086,-0.3163,major,etch
LOT-2035,LOT-2035-W09,void,-0.2764,-0.5343,major,etch
LOT-2035,LOT-2035-W09,void,-0.5043,-0.0137,minor,etch
LOT-2035,LOT-2035-W09,bridging,-0.3023,0.2678,major,etch
LOT-2035,LOT-2035-W09,bridging,-0.3453,0.345,minor,etch
LOT-2035,LOT-2035-W09,void,-0.0035,-0.7102,critical,etch
LOT-2035,LOT-2035-W09,particle,0.5464,-0.4291,minor,etch
LOT-2035,LOT-2035-W09,void,-0.8401,-0.2431,minor,etch
LOT-2035,LOT-2035-W09,particle,-0.2035,-0.2453,minor,etch
LOT-2035,LOT-2035-W09,particle,-0.897,0.0732,minor,etch
LOT-2035,LOT-2035-W09,particle,-0.6888,0.1809,major,etch
LOT-2035,LOT-2035-W09,particle,0.6923,-0.6169,minor,etch
LOT-2035,LOT-2035-W09,void,-0.9371,-0.1541,minor,etch
LOT-2035,LOT-2035-W09,particle,-0.2093,-0.5556,critical,etch
LOT-2035,LOT-2035-W09,particle,0.4424,0.3064,major,etch
LOT-2035,LOT-2035-W09,particle,-0.1521,0.545,minor,etch
LOT-2035,LOT-2035-W09,particle,0.8711,-0.1569,major,etch
LOT-2035,LOT-2035-W09,particle,-0.012,-0.8433,minor,etch
LOT-2035,LOT-2035-W09,particle,0.8758,0.1027,major,etch
LOT-2035,LOT-2035-W09,particle,0.0105,-0.1922,minor,etch
LOT-2035,LOT-2035-W09,bridging,0.0315,0.0107,minor,etch
LOT-2035,LOT-2035-W09,particle,0.382,0.426,major,etch
LOT-2035,LOT-2035-W09,particle,-0.3593,0.7098,major,etch
LOT-2035,LOT-2035-W09,particle,-0.2025,-0.2304,major,etch
LOT-2035,LOT-2035-W10,void,-0.2958,0.1932,minor,etch
LOT-2035,LOT-2035-W10,particle,0.4075,-0.0519,minor,etch
LOT-2035,LOT-2035-W10,void,-0.7102,0.1653,minor,etch
LOT-2035,LOT-2035-W10,bridging,-0.3778,0.106,minor,etch
LOT-2035,LOT-2035-W10,particle,0.238,-0.3894,minor,etch
LOT-2035,LOT-2035-W10,void,-0.6042,0.5355,minor,etch
LOT-2035,LOT-2035-W10,particle,0.1264,-0.4325,major,etch
LOT-2035,LOT-2035-W10,particle,0.3426,-0.071,minor,etch
LOT-2035,LOT-2035-W10,particle,0.8327,-0.1436,minor,etch
LOT-2035,LOT-2035-W10,particle,0.0257,0.9577,minor,etch
LOT-2035,LOT-2035-W10,particle,-0.2388,0.9391,minor,etch
LOT-2035,LOT-2035-W10,particle,0.8656,0.2946,critical,etch
LOT-2035,LOT-2035-W10,particle,0.8783,0.0931,major,etch
LOT-2035,LOT-2035-W10,void,0.2097,-0.4805,critical,etch
LOT-2035,LOT-2035-W10,particle,-0.5388,0.7128,minor,etch
LOT-2035,LOT-2035-W10,particle,0.1787,0.7107,major,etch
LOT-2035,LOT-2035-W10,particle,-0.2787,-0.8614,minor,etch
LOT-2035,LOT-2035-W10,void,0.1925,0.545,minor,etch
LOT-2035,LOT-2035-W11,bridging,0.5078,-0.2396,major,cvd
LOT-2035,LOT-2035-W11,particle,0.579,0.7608,minor,cvd
LOT-2035,LOT-2035-W11,bridging,-0.2455,-0.5861,minor,cvd
LOT-2035,LOT-2035-W11,particle,0.0321,-0.0389,major,cvd
LOT-2035,LOT-2035-W11,particle,-0.6428,-0.1405,major,cvd
LOT-2035,LOT-2035-W11,particle,0.6046,-0.2162,critical,cvd
LOT-2035,LOT-2035-W11,particle,-0.7757,0.5389,minor,cvd
LOT-2035,LOT-2035-W11,particle,-0.2553,-0.4604,major,cvd
LOT-2035,LOT-2035-W11,particle,0.7308,-0.4446,major,cvd
LOT-2035,LOT-2035-W11,particle,-0.1896,0.0129,major,cvd
LOT-2035,LOT-2035-W11,particle,-0.2871,-0.3737,minor,cvd
LOT-2035,LOT-2035-W11,void,-0.6146,-0.52,minor,cvd
LOT-2035,LOT-2035-W11,particle,0.6975,-0.4528,major,cvd
LOT-2035,LOT-2035-W11,particle,-0.2781,-0.0849,major,cvd
LOT-2035,LOT-2035-W11,particle,-0.3029,0.6846,minor,cvd
LOT-2035,LOT-2035-W11,void,-0.0189,-0.2912,minor,cvd
LOT-2035,LOT-2035-W11,particle,0.8266,-0.1504,major,cvd
LOT-2035,LOT-2035-W11,bridging,-0.0061,0.051,major,cvd
LOT-2035,LOT-2035-W11,particle,0.3898,0.1993,major,cvd
LOT-2035,LOT-2035-W11,particle,0.159,0.2679,major,cvd
LOT-2035,LOT-2035-W12,particle,-0.2168,-0.7624,minor,litho
LOT-2035,LOT-2035-W12,void,0.3064,0.5574,minor,litho
LOT-2035,LOT-2035-W12,bridging,-0.0408,-0.6777,major,litho
LOT-2035,LOT-2035-W12,particle,0.6957,-0.4824,minor,litho
LOT-2035,LOT-2035-W12,particle,0.8526,0.1314,minor,litho
LOT-2035,LOT-2035-W12,void,-0.4622,-0.3102,minor,litho
LOT-2035,LOT-2035-W12,particle,0.564,-0.5883,minor,litho
LOT-2035,LOT-2035-W12,particle,-0.3545,-0.6379,minor,litho
LOT-2035,LOT-2035-W12,particle,0.1161,0.42,major,litho
LOT-2035,LOT-2035-W12,particle,0.5607,0.1286,major,litho
LOT-2035,LOT-2035-W12,particle,-0.5572,-0.4343,minor,litho
LOT-2035,LOT-2035-W12,particle,0.52,0.3295,minor,litho
LOT-2035,LOT-2035-W12,particle,0.165,-0.1501,minor,litho
LOT-2035,LOT-2035-W12,particle,-0.5977,0.2681,minor,litho
LOT-2035,LOT-2035-W12,void,0.4257,0.1057,major,litho
LOT-2035,LOT-2035-W12,particle,0.7034,-0.5441,major,litho
LOT-2035,LOT-2035-W13,particle,-0.6744,-0.177,minor,litho
LOT-2035,LOT-2035-W13,particle,-0.0763,-0.0211,minor,litho
LOT-2035,LOT-2035-W13,particle,0.0514,0.0335,minor,litho
LOT-2035,LOT-2035-W13,particle,0.1124,-0.8302,critical,litho
LOT-2035,LOT-2035-W13,particle,-0.3507,0.0161,major,litho
LOT-2035,LOT-2035-W13,particle,0.5144,0.0457,major,litho
LOT-2035,LOT-2035-W13,void,0.1999,0.1922,major,litho
LOT-2035,LOT-2035-W13,particle,0.5241,-0.2766,critical,litho
LOT-2035,LOT-2035-W13,particle,0.0821,0.8953,minor,litho
LOT-2035,LOT-2035-W13,bridging,0.7688,-0.1247,minor,litho
LOT-2035,LOT-2035-W13,particle,0.863,0.1442,minor,litho
LOT-2035,LOT-2035-W13,void,-0.9315,-0.0568,critical,litho
LOT-2035,LOT-2035-W13,particle,-0.3915,0.6082,critical,litho
LOT-2035,LOT-2035-W13,particle,-0.4962,-0.6545,major,litho
LOT-2035,LOT-2035-W13,void,-0.3434,-0.2586,major,litho
LOT-2035,LOT-2035-W13,particle,0.6181,-0.6109,major,litho
LOT-2035,LOT-2035-W13,particle,-0.8891,-0.0994,minor,litho
LOT-2035,LOT-2035-W13,particle,-0.0002,0.9197,major,litho
LOT-2035,LOT-2035-W13,particle,-0.071,0.308,major,litho
LOT-2035,LOT-2035-W14,bridging,-0.1468,0.5878,minor,cmp
LOT-2035,LOT-2035-W14,particle,0.8144,0.4406,minor,cmp
LOT-2035,LOT-2035-W14,particle,0.2672,0.5496,minor,cmp
LOT-2035,LOT-2035-W14,particle,0.2454,0.6937,minor,cmp
LOT-2035,LOT-2035-W14,void,-0.0603,0.4916,major,cmp
LOT-2035,LOT-2035-W14,void,-0.7557,0.1289,major,cmp
LOT-2035,LOT-2035-W14,void,-0.0125,-0.7161,minor,cmp
LOT-2035,LOT-2035-W14,particle,0.0903,-0.1471,major,cmp
LOT-2035,LOT-2035-W14,particle,0.2909,0.8011,major,cmp
LOT-2035,LOT-2035-W14,void,-0.3431,-0.1761,minor,cmp
LOT-2035,LOT-2035-W14,particle,-0.8754,0.4183,major,cmp
LOT-2035,LOT-2035-W14,particle,-0.5986,-0.1337,major,cmp
LOT-2035,LOT-2035-W14,particle,-0.8807,-0.3622,minor,cmp
LOT-2035,LOT-2035-W14,particle,-0.436,-0.7918,major,cmp
LOT-2035,LOT-2035-W14,void,-0.0445,0.1215,critical,cmp
LOT-2035,LOT-2035-W15,particle,-0.5343,-0.5081,major,cmp
LOT-2035,LOT-2035-W15,particle,0.4829,-0.3006,minor,cmp
LOT-2035,LOT-2035-W15,particle,-0.4227,0.0404,major,cmp
LOT-2035,LOT-2035-W15,particle,-0.0717,0.7246,minor,cmp
LOT-2035,LOT-2035-W15,particle,0.757,-0.0488,critical,cmp
LOT-2035,LOT-2035-W15,particle,-0.6798,0.4704,minor,cmp
LOT-2035,LOT-2035-W15,particle,-0.2737,0.5558,critical,cmp
LOT-2035,LOT-2035-W15,particle,-0.1633,0.7682,minor,cmp
LOT-2035,LOT-2035-W15,void,0.4958,0.0532,minor,cmp
LOT-2035,LOT-2035-W15,bridging,0.376,0.784,major,cmp
LOT-2035,LOT-2035-W15,particle,0.257,0.3495,major,cmp
LOT-2035,LOT-2035-W15,particle,0.7806,-0.0044,minor,cmp
LOT-2035,LOT-2035-W15,particle,-0.8455,-0.3742,critical,cmp
LOT-2035,LOT-2035-W15,particle,-0.011,0.3288,major,cmp
LOT-2035,LOT-2035-W15,particle,-0.0354,0.3894,minor,cmp
LOT-2035,LOT-2035-W15,particle,-0.4392,0.8195,minor,cmp
LOT-2035,LOT-2035-W15,void,-0.4688,0.5676,minor,cmp
LOT-2035,LOT-2035-W15,particle,-0.3253,0.6869,minor,cmp
LOT-2035,LOT-2035-W15,void,-0.2423,-0.5089,major,cmp
LOT-2035,LOT-2035-W15,particle,-0.378,0.042,critical,cmp
LOT-2035,LOT-2035-W15,particle,-0.1355,-0.4359,major,cmp
LOT-2035,LOT-2035-W16,particle,0.0736,0.6551,critical,cvd
LOT-2035,LOT-2035-W16,particle,-0.341,0.0426,major,cvd
LOT-2035,LOT-2035-W16,particle,-0.3993,0.2677,minor,cvd
LOT-2035,LOT-2035-W16,particle,-0.7418,-0.1856,minor,cvd
LOT-2035,LOT-2035-W16,particle,-0.5023,-0.3392,minor,cvd
LOT-2035,LOT-2035-W16,particle,0.3425,0.3075,minor,cvd
LOT-2035,LOT-2035-W16,particle,0.6384,-0.6439,major,cvd
LOT-2035,LOT-2035-W16,particle,-0.0804,-0.4731,minor,cvd
LOT-2035,LOT-2035-W16,bridging,0.3849,0.6053,minor,cvd
LOT-2035,LOT-2035-W16,bridging,-0.4216,-0.6197,critical,cvd
LOT-2035,LOT-2035-W16,particle,-0.8198,0.5079,minor,cvd
LOT-2035,LOT-2035-W16,particle,-0.137,0.2285,minor,cvd
LOT-2035,LOT-2035-W16,void,-0.3075,-0.0954,major,cvd
LOT-2035,LOT-2035-W16,void,0.9696,0.0626,major,cvd
LOT-2035,LOT-2035-W17,void,0.786,-0.4041,major,etch
LOT-2035,LOT-2035-W17,particle,0.9496,0.038,critical,etch
LOT-2035,LOT-2035-W17,particle,-0.2847,-0.9145,major,etch
LOT-2035,LOT-2035-W17,particle,0.5727,-0.7437,minor,etch
LOT-2035,LOT-2035-W17,particle,0.2398,0.5523,major,etch
LOT-2035,LOT-2035-W17,particle,-0.588,-0.3711,minor,etch
LOT-2035,LOT-2035-W17,particle,0.6667,-0.0963,major,etch
LOT-2035,LOT-2035-W17,void,0.6117,-0.7481,major,etch
LOT-2035,LOT-2035-W17,void,0.3407,-0.6737,major,etch
LOT-2035,LOT-2035-W17,particle,-0.0655,0.228,major,etch
LOT-2035,LOT-2035-W17,particle,-0.7429,0.4952,critical,etch
LOT-2035,LOT-2035-W17,void,0.0002,0.2471,major,etch
LOT-2035,LOT-2035-W17,particle,-0.9125,-0.3418,minor,etch
LOT-2035,LOT-2035-W17,particle,-0.0695,-0.809,minor,etch
LOT-2035,LOT-2035-W17,particle,0.1345,-0.5801,minor,etch
LOT-2035,LOT-2035-W17,void,-0.1701,0.1754,major,etch
LOT-2035,LOT-2035-W17,particle,-0.6711,-0.5187,minor,etch
LOT-2035,LOT-2035-W17,particle,-0.8412,0.1472,minor,etch
LOT-2035,LOT-2035-W17,bridging,-0.4284,0.6026,minor,etch
LOT-2035,LOT-2035-W17,particle,-0.4494,-0.6455,major,etch
LOT-2035,LOT-2035-W17,particle,0.9032,0.0528,major,etch
LOT-2035,LOT-2035-W17,void,-0.6679,0.445,critical,etch
LOT-2035,LOT-2035-W17,particle,-0.7363,-0.6448,critical,etch
LOT-2035,LOT-2035-W17,particle,0.06,0.2023,major,etch
LOT-2035,LOT-2035-W17,void,-0.736,0.2745,minor,etch
LOT-2035,LOT-2035-W17,particle,0.226,0.8618,major,etch
LOT-2035,LOT-2035-W17,void,0.758,-0.3756,critical,etch
LOT-2035,LOT-2035-W18,particle,-0.4257,-0.6398,minor,litho
LOT-2035,LOT-2035-W18,particle,0.4934,-0.3211,major,litho
LOT-2035,LOT-2035-W18,particle,-0.1393,0.6527,minor,litho
LOT-2035,LOT-2035-W18,particle,0.2075,-0.6896,major,litho
LOT-2035,LOT-2035-W18,particle,0.4685,0.515,minor,litho
LOT-2035,LOT-2035-W18,particle,-0.1139,0.075,minor,litho
LOT-2035,LOT-2035-W18,void,-0.9461,0.1159,major,litho
LOT-2035,LOT-2035-W18,particle,-0.0969,0.6201,minor,litho
LOT-2035,LOT-2035-W18,particle,-0.6378,-0.4419,critical,litho
LOT-2035,LOT-2035-W18,void,-0.1721,0.1779,critical,litho
LOT-2035,LOT-2035-W18,particle,-0.4151,-0.2583,minor,litho
LOT-2035,LOT-2035-W18,particle,0.3503,0.7829,minor,litho
LOT-2035,LOT-2035-W18,particle,0.7111,-0.3374,minor,litho
LOT-2035,LOT-2035-W18,void,0.9137,-0.0645,major,litho
LOT-2035,LOT-2035-W18,bridging,0.7156,0.1924,minor,litho
LOT-2035,LOT-2035-W18,particle,-0.2098,-0.9532,minor,litho
LOT-2035,LOT-2035-W18,void,0.4702,-0.4044,major,litho
LOT-2035,LOT-2035-W18,void,-0.5745,0.1357,minor,litho
LOT-2035,LOT-2035-W18,bridging,0.6727,-0.1416,minor,litho
LOT-2035,LOT-2035-W18,bridging,0.459,0.7177,minor,litho
LOT-2035,LOT-2035-W18,particle,0.2038,0.7764,minor,litho
LOT-2035,LOT-2035-W18,particle,-0.6342,0.5048,minor,litho
LOT-2035,LOT-2035-W18,particle,-0.5869,0.2401,major,litho
LOT-2035,LOT-2035-W19,void,-0.3503,0.2104,major,litho
LOT-2035,LOT-2035-W19,bridging,-0.8998,0.381,minor,litho
LOT-2035,LOT-2035-W19,particle,0.6989,-0.3073,major,litho
LOT-2035,LOT-2035-W19,bridging,0.3658,-0.5417,major,litho
LOT-2035,LOT-2035-W19,bridging,-0.5118,-0.6631,minor,litho
LOT-2035,LOT-2035-W19,void,0.1782,0.1658,minor,litho
LOT-2035,LOT-2035-W19,bridging,-0.6886,0.1038,minor,litho
LOT-2035,LOT-2035-W19,bridging,0.6849,0.2111,critical,litho
LOT-2035,LOT-2035-W19,particle,0.8424,0.4664,major,litho
LOT-2035,LOT-2035-W19,particle,-0.3025,-0.5964,minor,litho
LOT-2035,LOT-2035-W19,particle,-0.4705,0.4169,minor,litho
LOT-2035,LOT-2035-W19,particle,-0.6782,-0.3198,major,litho
LOT-2035,LOT-2035-W19,particle,-0.2583,-0.3549,major,litho
LOT-2035,LOT-2035-W19,particle,0.1377,-0.1834,critical,litho
LOT-2035,LOT-2035-W19,void,-0.5702,0.0451,minor,litho
LOT-2035,LOT-2035-W19,bridging,-0.0706,0.8032,major,litho
LOT-2035,LOT-2035-W19,particle,0.3588,-0.8967,major,litho
LOT-2035,LOT-2035-W19,particle,0.3277,-0.1383,major,litho
LOT-2035,LOT-2035-W19,particle,0.5686,-0.5489,minor,litho
LOT-2035,LOT-2035-W19,particle,-0.939,-0.075,minor,litho
LOT-2035,LOT-2035-W19,void,-0.3558,-0.3967,minor,litho
LOT-2035,LOT-2035-W19,particle,-0.3259,0.0873,critical,litho
LOT-2035,LOT-2035-W19,bridging,0.2852,0.7497,minor,litho
LOT-2035,LOT-2035-W19,void,0.6591,-0.6134,minor,litho
LOT-2035,LOT-2035-W19,bridging,-0.2115,0.5825,major,litho
LOT-2035,LOT-2035-W19,particle,0.4385,-0.8612,major,litho
LOT-2035,LOT-2035-W19,bridging,0.644,0.5495,minor,litho
LOT-2035,LOT-2035-W20,particle,0.1098,0.3671,minor,litho
LOT-2035,LOT-2035-W20,particle,-0.3189,0.6478,critical,litho
LOT-2035,LOT-2035-W20,void,-0.0375,0.3373,major,litho
LOT-2035,LOT-2035-W20,particle,0.1054,-0.1676,minor,litho
LOT-2035,LOT-2035-W20,particle,0.2942,0.1968,critical,litho
LOT-2035,LOT-2035-W20,particle,-0.0459,-0.9586,major,litho
LOT-2035,LOT-2035-W20,bridging,0.618,0.0846,major,litho
LOT-2035,LOT-2035-W20,void,0.311,-0.4019,minor,litho
LOT-2035,LOT-2035-W20,particle,-0.8105,-0.019,major,litho
LOT-2035,LOT-2035-W20,particle,-0.3725,0.1127,major,litho
LOT-2035,LOT-2035-W20,void,0.6378,0.1018,minor,litho
LOT-2035,LOT-2035-W20,particle,0.4408,0.7971,minor,litho
LOT-2035,LOT-2035-W20,particle,-0.0115,-0.1219,major,litho
LOT-2035,LOT-2035-W21,void,0.6179,0.2109,minor,etch
LOT-2035,LOT-2035-W21,particle,-0.6339,0.5617,major,etch
LOT-2035,LOT-2035-W21,particle,-0.3837,-0.33,major,etch
LOT-2035,LOT-2035-W21,void,0.5841,-0.7325,major,etch
LOT-2035,LOT-2035-W21,particle,-0.621,0.3598,major,etch
LOT-2035,LOT-2035-W21,particle,-0.2604,-0.3502,major,etch
LOT-2035,LOT-2035-W21,particle,0.5796,-0.2431,major,etch
LOT-2035,LOT-2035-W21,bridging,0.9345,-0.2131,major,etch
LOT-2035,LOT-2035-W21,particle,0.2843,0.3699,major,etch
LOT-2035,LOT-2035-W21,particle,0.0353,0.502,minor,etch
LOT-2035,LOT-2035-W21,particle,0.6595,-0.5502,critical,etch
LOT-2035,LOT-2035-W21,particle,-0.3914,0.1292,major,etch
LOT-2035,LOT-2035-W21,particle,-0.1488,-0.1593,major,etch
LOT-2035,LOT-2035-W21,particle,0.0764,-0.5459,minor,etch
LOT-2035,LOT-2035-W21,void,-0.4486,0.7359,major,etch
LOT-2035,LOT-2035-W21,void,-0.2264,-0.4209,minor,etch
LOT-2035,LOT-2035-W21,particle,-0.1187,0.8358,minor,etch
LOT-2035,LOT-2035-W21,particle,0.3376,-0.3077,minor,etch
LOT-2035,LOT-2035-W21,particle,-0.3474,0.3216,major,etch
LOT-2035,LOT-2035-W21,void,-0.812,0.4676,minor,etch
LOT-2035,LOT-2035-W21,void,0.3703,0.8159,minor,etch
LOT-2035,LOT-2035-W21,particle,-0.0928,-0.1491,minor,etch
LOT-2035,LOT-2035-W22,particle,-0.3107,0.0447,major,cvd
LOT-2035,LOT-2035-W22,particle,0.9582,0.0108,major,cvd
LOT-2035,LOT-2035-W22,particle,0.5402,0.0984,minor,cvd
LOT-2035,LOT-2035-W22,particle,0.1429,0.3648,minor,cvd
LOT-2035,LOT-2035-W22,void,-0.06,-0.1274,major,cvd
LOT-2035,LOT-2035-W22,particle,0.2898,-0.3732,minor,cvd
LOT-2035,LOT-2035-W22,void,0.9067,0.35,major,cvd
LOT-2035,LOT-2035-W22,particle,0.0877,0.0212,major,cvd
LOT-2035,LOT-2035-W22,particle,0.4084,-0.6305,major,cvd
LOT-2035,LOT-2035-W22,particle,-0.302,-0.1177,minor,cvd
LOT-2035,LOT-2035-W22,particle,0.2097,-0.0678,major,cvd
LOT-2035,LOT-2035-W22,void,0.6694,-0.5815,minor,cvd
LOT-2035,LOT-2035-W22,bridging,0.3175,-0.0842,major,cvd
LOT-2035,LOT-2035-W22,particle,0.0355,-0.0476,major,cvd
LOT-2035,LOT-2035-W22,particle,0.637,-0.3414,minor,cvd
LOT-2035,LOT-2035-W22,particle,0.5369,0.4169,minor,cvd
LOT-2035,LOT-2035-W22,void,-0.0831,0.3211,critical,cvd
LOT-2035,LOT-2035-W22,particle,-0.5848,-0.3241,major,cvd
LOT-2035,LOT-2035-W22,void,-0.2634,0.2913,critical,cvd
LOT-2035,LOT-2035-W22,particle,0.2922,-0.9231,critical,cvd
LOT-2035,LOT-2035-W22,particle,0.7578,-0.5137,minor,cvd
LOT-2035,LOT-2035-W22,void,-0.0805,0.4034,minor,cvd
LOT-2035,LOT-2035-W22,particle,-0.2245,0.2891,critical,cvd
LOT-2035,LOT-2035-W22,void,-0.5388,0.599,critical,cvd
LOT-2035,LOT-2035-W22,particle,-0.9362,-0.0597,minor,cvd
LOT-2035,LOT-2035-W23,particle,-0.048,-0.1666,major,cvd
LOT-2035,LOT-2035-W23,void,-0.0118,0.1125,minor,cvd
LOT-2035,LOT-2035-W23,particle,0.0753,0.403,major,cvd
LOT-2035,LOT-2035-W23,particle,-0.121,0.5669,major,cvd
LOT-2035,LOT-2035-W23,void,0.5639,-0.1547,major,cvd
LOT-2035,LOT-2035-W23,particle,0.843,-0.1339,major,cvd
LOT-2035,LOT-2035-W23,particle,0.0327,0.3422,minor,cvd
LOT-2035,LOT-2035-W23,particle,0.8503,-0.2554,major,cvd
LOT-2035,LOT-2035-W23,bridging,-0.5212,-0.6215,minor,cvd
LOT-2035,LOT-2035-W23,void,0.284,0.1652,minor,cvd
LOT-2035,LOT-2035-W23,particle,-0.0524,-0.5153,major,cvd
LOT-2035,LOT-2035-W23,particle,-0.0443,-0.4791,major,cvd
LOT-2035,LOT-2035-W23,void,-0.3408,0.6605,minor,cvd
LOT-2035,LOT-2035-W23,particle,0.5636,-0.3581,major,cvd
LOT-2035,LOT-2035-W23,void,-0.73,-0.3936,major,cvd
LOT-2035,LOT-2035-W23,particle,-0.1802,0.2627,critical,cvd
LOT-2035,LOT-2035-W23,particle,0.4162,-0.8287,critical,cvd
LOT-2035,LOT-2035-W23,void,-0.0803,-0.3703,minor,cvd
LOT-2035,LOT-2035-W24,particle,0.3385,-0.5456,minor,etch
LOT-2035,LOT-2035-W24,particle,0.2908,0.0804,minor,etch
LOT-2035,LOT-2035-W24,particle,0.1502,-0.9323,major,etch
LOT-2035,LOT-2035-W24,particle,-0.5259,0.0937,major,etch
LOT-2035,LOT-2035-W24,particle,-0.6159,-0.7404,minor,etch
LOT-2035,LOT-2035-W24,particle,-0.7761,-0.5733,minor,etch
LOT-2035,LOT-2035-W24,bridging,0.8819,-0.165,minor,etch
LOT-2035,LOT-2035-W24,particle,-0.2948,-0.6735,minor,etch
LOT-2035,LOT-2035-W24,bridging,-0.3327,0.2008,minor,etch
LOT-2035,LOT-2035-W24,void,0.1885,0.9311,major,etch
LOT-2035,LOT-2035-W24,particle,-0.0972,-0.4251,major,etch
LOT-2035,LOT-2035-W24,particle,-0.7432,-0.2548,major,etch
LOT-2035,LOT-2035-W24,particle,0.7423,-0.1725,minor,etch
LOT-2035,LOT-2035-W24,particle,0.3736,-0.7943,major,etch
LOT-2035,LOT-2035-W24,void,-0.3685,0.7793,minor,etch
LOT-2035,LOT-2035-W24,bridging,-0.8724,-0.0646,minor,etch
LOT-2035,LOT-2035-W24,particle,-0.3024,-0.4508,major,etch
LOT-2035,LOT-2035-W24,particle,-0.5042,0.6402,major,etch
LOT-2035,LOT-2035-W24,particle,-0.0953,-0.5757,major,etch
LOT-2035,LOT-2035-W24,particle,0.9046,0.1687,major,etch
LOT-2035,LOT-2035-W24,particle,0.3696,0.3178,major,etch
LOT-2035,LOT-2035-W24,particle,-0.445,-0.3412,minor,etch
LOT-2035,LOT-2035-W24,bridging,0.1227,0.5539,major,etch
LOT-2035,LOT-2035-W24,particle,0.331,0.9112,minor,etch
LOT-2035,LOT-2035-W25,particle,-0.6068,0.7224,minor,litho
LOT-2035,LOT-2035-W25,void,0.3112,0.099,minor,litho
LOT-2035,LOT-2035-W25,particle,0.1518,-0.7647,minor,litho
LOT-2035,LOT-2035-W25,particle,0.6105,-0.7142,major,litho
LOT-2035,LOT-2035-W25,particle,-0.3517,0.2515,minor,litho
LOT-2035,LOT-2035-W25,particle,-0.0943,0.3201,minor,litho
LOT-2035,LOT-2035-W25,particle,0.2967,-0.0427,minor,litho
LOT-2035,LOT-2035-W25,particle,-0.651,0.1444,minor,litho
LOT-2035,LOT-2035-W25,particle,0.0133,0.9684,major,litho
LOT-2035,LOT-2035-W25,particle,0.1828,0.6402,minor,litho
LOT-2035,LOT-2035-W25,particle,0.2748,-0.1761,major,litho
LOT-2035,LOT-2035-W25,particle,-0.481,-0.5756,critical,litho
LOT-2035,LOT-2035-W25,particle,0.877,-0.3218,critical,litho
LOT-2035,LOT-2035-W25,particle,0.6359,0.1832,major,litho
LOT-2035,LOT-2035-W25,particle,0.183,-0.3955,minor,litho
LOT-2035,LOT-2035-W25,void,0.8427,-0.481,major,litho
LOT-2035,LOT-2035-W25,bridging,0.0233,0.0904,minor,litho
LOT-2035,LOT-2035-W25,particle,-0.007,-0.7304,major,litho
LOT-2035,LOT-2035-W25,void,-0.7214,-0.2728,minor,litho
LOT-2035,LOT-2035-W25,particle,-0.7384,-0.431,minor,litho
LOT-2035,LOT-2035-W25,particle,-0.3922,-0.7281,minor,litho
LOT-2035,LOT-2035-W25,void,0.6266,-0.1382,minor,litho
LOT-2201,LOT-2201-W01,void,0.7903,0.1077,critical,etch
LOT-2201,LOT-2201-W01,particle,0.5859,0.5059,major,etch
LOT-2201,LOT-2201-W01,particle,-0.3253,0.4375,critical,etch
LOT-2201,LOT-2201-W01,particle,0.3146,0.4473,major,etch
LOT-2201,LOT-2201-W01,particle,-0.4197,-0.2485,major,etch
LOT-2201,LOT-2201-W01,void,0.5634,0.4671,minor,etch
LOT-2201,LOT-2201-W01,void,-0.17,0.2857,minor,etch
LOT-2201,LOT-2201-W01,particle,0.6856,0.0572,minor,etch
LOT-2201,LOT-2201-W01,particle,0.3771,0.8948,minor,etch
LOT-2201,LOT-2201-W01,particle,-0.0958,0.4914,minor,etch
LOT-2201,LOT-2201-W01,void,0.2954,-0.2421,minor,etch
LOT-2201,LOT-2201-W01,particle,0.9509,-0.0917,critical,etch
LOT-2201,LOT-2201-W01,particle,0.6932,-0.6552,minor,etch
LOT-2201,LOT-2201-W01,particle,-0.332,0.9003,major,etch
LOT-2201,LOT-2201-W01,void,-0.8113,0.467,critical,etch
LOT-2201,LOT-2201-W01,particle,-0.8029,0.5136,minor,etch
LOT-2201,LOT-2201-W01,particle,0.9384,0.1612,minor,etch
LOT-2201,LOT-2201-W01,particle,-0.5992,-0.735,major,etch
LOT-2201,LOT-2201-W01,particle,0.0934,0.9415,major,etch
LOT-2201,LOT-2201-W01,void,0.9314,-0.2279,major,etch
