lot_id,step_name,tool_id,parameter_name,value,spec_min,spec_max,timestamp
LOT-2272,cmp,CMP-01,head_downforce,3.5677,3.33,3.67,2026-03-05T12:12:00
LOT-2272,cmp,CMP-01,platen_rpm,74.6898,72.9,77.1,2026-03-05T12:12:00
LOT-2272,cmp,CMP-01,slurry_flow_rate,179.997,173.0,187.0,2026-03-05T12:12:00
LOT-2272,implant,IMP-01,beam_current,12.0409,11.58,12.42,2026-03-05T13:21:00
LOT-2272,implant,IMP-01,acceleration_energy,80.3374,78.2,81.8,2026-03-05T13:21:00
LOT-2272,implant,IMP-01,tilt_angle,6.9639,6.79,7.21,2026-03-05T13:21:00
LOT-2273,litho,LITHO-03,exposure_energy,24.4333,23.7,25.3,2026-03-05T03:00:00
LOT-2273,litho,LITHO-03,focus_offset,-3.4925,-7.5,7.5,2026-03-05T03:00:00
LOT-2273,litho,LITHO-03,numerical_aperture,1.3507,1.339,1.361,2026-03-05T03:00:00
LOT-2273,etch,ETCH-02,chamber_pressure,14.9834,13.8,16.2,2026-03-05T04:16:00
LOT-2273,etch,ETCH-02,rf_power_forward,856.0998,828.0,872.0,2026-03-05T04:16:00
LOT-2273,etch,ETCH-02,gas_flow_cl2,119.0632,115.8,124.2,2026-03-05T04:16:00
LOT-2273,cvd,CVD-05,deposition_temp,393.9518,394.5,405.5,2026-03-05T05:19:00
LOT-2273,cvd,CVD-05,chamber_pressure,3.9837,3.79,4.21,2026-03-05T05:19:00
LOT-2273,cvd,CVD-05,rf_bias,251.931,240.0,260.0,2026-03-05T05:19:00
LOT-2273,cmp,CMP-03,head_downforce,3.4913,3.33,3.67,2026-03-05T06:32:00
LOT-2273,cmp,CMP-03,platen_rpm,74.7114,72.9,77.1,2026-03-05T06:32:00
LOT-2273,cmp,CMP-03,slurry_flow_rate,179.1007,173.0,187.0,2026-03-05T06:32:00
LOT-2273,implant,IMP-03,beam_current,12.0917,11.58,12.42,2026-03-05T07:40:00
LOT-2273,implant,IMP-03,acceleration_energy,79.9416,78.2,81.8,2026-03-05T07:40:00
LOT-2273,implant,IMP-03,tilt_angle,7.0076,6.79,7.21,2026-03-05T07:40:00
LOT-2274,litho,LITHO-03,exposure_energy,24.2895,23.7,25.3,2026-03-06T09:45:00
LOT-2274,litho,LITHO-03,focus_offset,-0.5681,-7.5,7.5,2026-03-06T09:45:00
LOT-2274,litho,LITHO-03,numerical_aperture,1.3503,1.339,1.361,2026-03-06T09:45:00
LOT-2274,etch,ETCH-05,chamber_pressure,14.5893,13.8,16.2,2026-03-06T10:56:00
LOT-2274,etch,ETCH-05,rf_power_forward,843.1787,828.0,872.0,2026-03-06T10:56:00
LOT-2274,etch,ETCH-05,gas_flow_cl2,120.3951,115.8,124.2,2026-03-06T10:56:00
LOT-2274,cvd,CVD-05,deposition_temp,395.3644,394.5,405.5,2026-03-06T12:14:00
LOT-2274,cvd,CVD-05,chamber_pressure,3.956,3.79,4.21,2026-03-06T12:14:00
LOT-2274,cvd,CVD-05,rf_bias,251.0628,240.0,260.0,2026-03-06T12:14:00
LOT-2274,cmp,CMP-04,head_downforce,3.5642,3.33,3.67,2026-03-06T13:23:00
LOT-2274,cmp,CMP-04,platen_rpm,75.762,72.9,77.1,2026-03-06T13:23:00
LOT-2274,cmp,CMP-04,slurry_flow_rate,179.2762,173.0,187.0,2026-03-06T13:23:00
LOT-2274,implant,IMP-01,beam_current,12.0728,11.58,12.42,2026-03-06T14:22:00
LOT-2274,implant,IMP-01,acceleration_energy,79.5923,78.2,81.8,2026-03-06T14:22:00
LOT-2274,implant,IMP-01,tilt_angle,7.0634,6.79,7.21,2026-03-06T14:22:00
LOT-2280,litho,LITHO-04,exposure_energy,24.483,23.7,25.3,2026-03-02T13:12:00
LOT-2280,litho,LITHO-04,focus_offset,5.0904,-7.5,7.5,2026-03-02T13:12:00
LOT-2280,litho,LITHO-04,numerical_aperture,1.3479,1.339,1.361,2026-03-02T13:12:00
LOT-2280,etch,ETCH-01,chamber_pressure,15.0626,13.8,16.2,2026-03-02T14:28:00
LOT-2280,etch,ETCH-01,rf_power_forward,862.8806,828.0,872.0,2026-03-02T14:28:00
LOT-2280,etch,ETCH-01,gas_flow_cl2,121.1697,115.8,124.2,2026-03-02T14:28:00
LOT-2280,cvd,CVD-06,deposition_temp,398.3313,394.5,405.5,2026-03-02T15:43:00
LOT-2280,cvd,CVD-06,chamber_pressure,3.9971,3.79,4.21,2026-03-02T15:43:00
LOT-2280,cvd,CVD-06,rf_bias,248.0092,240.0,260.0,2026-03-02T15:43:00
LOT-2280,cmp,CMP-01,head_downforce,3.6107,3.33,3.67,2026-03-02T16:58:00
LOT-2280,cmp,CMP-01,platen_rpm,74.5194,72.9,77.1,2026-03-02T16:58:00
LOT-2280,cmp,CMP-01,slurry_flow_rate,181.8444,173.0,187.0,2026-03-02T16:58:00
LOT-2280,implant,IMP-01,beam_current,12.4789,11.58,12.42,2026-03-02T18:13:00
LOT-2280,implant,IMP-01,acceleration_energy,80.6428,78.2,81.8,2026-03-02T18:13:00
LOT-2280,implant,IMP-01,tilt_angle,6.9654,6.79,7.21,2026-03-02T18:13:00
LOT-2281,litho,LITHO-03,exposure_energy,24.6971,23.7,25.3,2026-03-03T10:03:00
LOT-2281,litho,LITHO-03,focus_offset,0.9573,-7.5,7.5,2026-03-03T10:03:00
LOT-2281,litho,LITHO-03,numerical_aperture,1.351,1.339,1.361,2026-03-03T10:03:00
LOT-2281,etch,ETCH-05,chamber_pressure,15.4183,13.8,16.2,2026-03-03T11:07:00
LOT-2281,etch,ETCH-05,rf_power_forward,849.4981,828.0,872.0,2026-03-03T11:07:00
LOT-2281,etch,ETCH-05,gas_flow_cl2,119.4775,115.8,124.2,2026-03-03T11:07:00
LOT-2281,cvd,CVD-05,deposition_temp,399.3063,394.5,405.5,2026-03-03T12:01:00
LOT-2281,cvd,CVD-05,chamber_pressure,3.9788,3.79,4.21,2026-03-03T12:01:00
LOT-2281,cvd,CVD-05,rf_bias,249.5444,240.0,260.0,2026-03-03T12:01:00
LOT-2281,cmp,CMP-01,head_downforce,3.5125,3.33,3.67,2026-03-03T13:06:00
LOT-2281,cmp,CMP-01,platen_rpm,75.6131,72.9,77.1,2026-03-03T13:06:00
LOT-2281,cmp,CMP-01,slurry_flow_rate,179.2734,173.0,187.0,2026-03-03T13:06:00
LOT-2281,implant,IMP-01,beam_current,12.4246,11.58,12.42,2026-03-03T14:19:00
LOT-2281,implant,IMP-01,acceleration_energy,80.5793,78.2,81.8,2026-03-03T14:19:00
LOT-2281,implant,IMP-01,tilt_angle,6.994,6.79,7.21,2026-03-03T14:19:00
LOT-2282,litho,LITHO-02,exposure_energy,24.6245,23.7,25.3,2026-03-03T02:13:00
LOT-2282,litho,LITHO-02,focus_offset,0.1516,-7.5,7.5,2026-03-03T02:13:00
LOT-2282,litho,LITHO-02,numerical_aperture,1.3508,1.339,1.361,2026-03-03T02:13:00
LOT-2282,etch,ETCH-04,chamber_pressure,14.6331,13.8,16.2,2026-03-03T03:25:00
LOT-2282,etch,ETCH-04,rf_power_forward,846.6833,828.0,872.0,2026-03-03T03:25:00
LOT-2282,etch,ETCH-04,gas_flow_cl2,120.8048,115.8,124.2,2026-03-03T03:25:00
LOT-2282,cvd,CVD-04,deposition_temp,400.3865,394.5,405.5,2026-03-03T04:12:00
LOT-2282,cvd,CVD-04,chamber_pressure,4.0365,3.79,4.21,2026-03-03T04:12:00
LOT-2282,cvd,CVD-04,rf_bias,249.3737,240.0,260.0,2026-03-03T04:12:00
LOT-2282,cmp,CMP-03,head_downforce,3.4632,3.33,3.67,2026-03-03T05:26:00
LOT-2282,cmp,CMP-03,platen_rpm,75.316,72.9,77.1,2026-03-03T05:26:00
LOT-2282,cmp,CMP-03,slurry_flow_rate,178.4732,173.0,187.0,2026-03-03T05:26:00
LOT-2282,implant,IMP-01,beam_current,12.4534,11.58,12.42,2026-03-03T06:38:00
LOT-2282,implant,IMP-01,acceleration_energy,79.8494,78.2,81.8,2026-03-03T06:38:00
LOT-2282,implant,IMP-01,tilt_angle,6.987,6.79,7.21,2026-03-03T06:38:00
LOT-2283,litho,LITHO-03,exposure_energy,24.8449,23.7,25.3,2026-03-03T06:08:00
LOT-2283,litho,LITHO-03,focus_offset,1.8988,-7.5,7.5,2026-03-03T06:08:00
LOT-2283,litho,LITHO-03,numerical_aperture,1.3507,1.339,1.361,2026-03-03T06:08:00
LOT-2283,etch,ETCH-06,chamber_pressure,14.933,13.8,16.2,2026-03-03T07:18:00
LOT-2283,etch,ETCH-06,rf_power_forward,847.456,828.0,872.0,2026-03-03T07:18:00
LOT-2283,etch,ETCH-06,gas_flow_cl2,119.46,115.8,124.2,2026-03-03T07:18:00
LOT-2283,cvd,CVD-06,deposition_temp,395.8471,394.5,405.5,2026-03-03T08:09:00
LOT-2283,cvd,CVD-06,chamber_pressure,4.0358,3.79,4.21,2026-03-03T08:09:00
LOT-2283,cvd,CVD-06,rf_bias,245.5621,240.0,260.0,2026-03-03T08:09:00
LOT-2283,cmp,CMP-03,head_downforce,3.5002,3.33,3.67,2026-03-03T09:29:00
LOT-2283,cmp,CMP-03,platen_rpm,75.8084,72.9,77.1,2026-03-03T09:29:00
LOT-2283,cmp,CMP-03,slurry_flow_rate,181.0819,173.0,187.0,2026-03-03T09:29:00
LOT-2283,implant,IMP-01,beam_current,12.4549,11.58,12.42,2026-03-03T10:47:00
LOT-2283,implant,IMP-01,acceleration_energy,79.8643,78.2,81.8,2026-03-03T10:47:00
LOT-2283,implant,IMP-01,tilt_angle,6.9812,6.79,7.21,2026-03-03T10:47:00
LOT-2284,litho,LITHO-03,exposure_energy,24.645,23.7,25.3,2026-03-03T09:06:00
LOT-2284,litho,LITHO-03,focus_offset,-3.1404,-7.5,7.5,2026-03-03T09:06:00
LOT-2284,litho,LITHO-03,numerical_aperture,1.3485,1.339,1.361,2026-03-03T09:06:00
LOT-2284,etch,ETCH-01,chamber_pressure,14.7975,13.8,16.2,2026-03-03T10:14:00
LOT-2284,etch,ETCH-01,rf_power_forward,843.1812,828.0,872.0,2026-03-03T10:14:00
LOT-2284,etch,ETCH-01,gas_flow_cl2,119.1095,115.8,124.2,2026-03-03T10:14:00
LOT-2284,cvd,CVD-02,deposition_temp,398.8606,394.5,405.5,2026-03-03T11:01:00
LOT-2284,cvd,CVD-02,chamber_pressure,4.0562,3.79,4.21,2026-03-03T11:01:00
LOT-2284,cvd,CVD-02,rf_bias,246.9952,240.0,260.0,2026-03-03T11:01:00
LOT-2284,cmp,CMP-02,head_downforce,3.5258,3.33,3.67,2026-03-03T11:53:00
LOT-2284,cmp,CMP-02,platen_rpm,75.1741,72.9,77.1,2026-03-03T11:53:00
LOT-2284,cmp,CMP-02,slurry_flow_rate,180.882,173.0,187.0,2026-03-03T11:53:00
LOT-2284,implant,IMP-01,beam_current,12.4569,11.58,12.42,2026-03-03T13:03:00
LOT-2284,implant,IMP-01,acceleration_energy,80.2282,78.2,81.8,2026-03-03T13:03:00
LOT-2284,implant,IMP-01,tilt_angle,6.9899,6.79,7.21,2026-03-03T13:03:00
LOT-2285,litho,LITHO-04,exposure_energy,24.5205,23.7,25.3,2026-03-03T03:01:00
LOT-2285,litho,LITHO-04,focus_offset,3.7436,-7.5,7.5,2026-03-03T03:01:00
LOT-2285,litho,LITHO-04,numerical_aperture,1.3506,1.339,1.361,2026-03-03T03:01:00
LOT-2285,etch,ETCH-08,chamber_pressure,15.215,13.8,16.2,2026-03-03T04:14:00
LOT-2285,etch,ETCH-08,rf_power_forward,843.1081,828.0,872.0,2026-03-03T04:14:00
LOT-2285,etch,ETCH-08,gas_flow_cl2,120.0138,115.8,124.2,2026-03-03T04:14:00
LOT-2285,cvd,CVD-02,deposition_temp,401.2647,394.5,405.5,2026-03-03T05:05:00
LOT-2285,cvd,CVD-02,chamber_pressure,3.9873,3.79,4.21,2026-03-03T05:05:00
LOT-2285,cvd,CVD-02,rf_bias,250.7782,240.0,260.0,2026-03-03T05:05:00
LOT-2285,cmp,CMP-02,head_downforce,3.4371,3.33,3.67,2026-03-03T05:57:00
LOT-2285,cmp,CMP-02,platen_rpm,75.2468,72.9,77.1,2026-03-03T05:57:00
LOT-2285,cmp,CMP-02,slurry_flow_rate,179.3314,173.0,187.0,2026-03-03T05:57:00
LOT-2285,implant,IMP-01,beam_current,12.4283,11.58,12.42,2026-03-03T07:02:00
LOT-2285,implant,IMP-01,acceleration_energy,79.4826,78.2,81.8,2026-03-03T07:02:00
LOT-2285,implant,IMP-01,tilt_angle,7.0504,6.79,7.21,2026-03-03T07:02:00
LOT-2286,litho,LITHO-02,exposure_energy,24.6228,23.7,25.3,2026-03-03T11:45:00
LOT-2286,litho,LITHO-02,focus_offset,-0.306,-7.5,7.5,2026-03-03T11:45:00
LOT-2286,litho,LITHO-02,numerical_aperture,1.3524,1.339,1.361,2026-03-03T11:45:00
LOT-2286,etch,ETCH-01,chamber_pressure,15.3129,13.8,16.2,2026-03-03T12:38:00
LOT-2286,etch,ETCH-01,rf_power_forward,849.6671,828.0,872.0,2026-03-03T12:38:00
LOT-2286,etch,ETCH-01,gas_flow_cl2,120.5744,115.8,124.2,2026-03-03T12:38:00
LOT-2286,cvd,CVD-03,deposition_temp,401.0096,394.5,405.5,2026-03-03T13:52:00
LOT-2286,cvd,CVD-03,chamber_pressure,4.0829,3.79,4.21,2026-03-03T13:52:00
LOT-2286,cvd,CVD-03,rf_bias,246.6858,240.0,260.0,2026-03-03T13:52:00
LOT-2286,cmp,CMP-01,head_downforce,3.5515,3.33,3.67,2026-03-03T14:56:00
LOT-2286,cmp,CMP-01,platen_rpm,75.7892,72.9,77.1,2026-03-03T14:56:00
LOT-2286,cmp,CMP-01,slurry_flow_rate,176.2192,173.0,187.0,2026-03-03T14:56:00
LOT-2286,implant,IMP-01,beam_current,12.4138,11.58,12.42,2026-03-03T15:43:00
LOT-2286,implant,IMP-01,acceleration_energy,79.9239,78.2,81.8,2026-03-03T15:43:00
LOT-2286,implant,IMP-01,tilt_angle,6.9475,6.79,7.21,2026-03-03T15:43:00
LOT-2287,litho,LITHO-01,exposure_energy,24.5641,23.7,25.3,2026-03-04T04:51:00
LOT-2287,litho,LITHO-01,focus_offset,-0.468,-7.5,7.5,2026-03-04T04:51:00
LOT-2287,litho,LITHO-01,numerical_aperture,1.3505,1.339,1.361,2026-03-04T04:51:00
LOT-2287,etch,ETCH-06,chamber_pressure,15.0295,13.8,16.2,2026-03-04T05:37:00
LOT-2287,etch,ETCH-06,rf_power_forward,846.3548,828.0,872.0,2026-03-04T05:37:00
LOT-2287,etch,ETCH-06,gas_flow_cl2,120.0391,115.8,124.2,2026-03-04T05:37:00
LOT-2287,cvd,CVD-03,deposition_temp,399.5119,394.5,405.5,2026-03-04T06:31:00
LOT-2287,cvd,CVD-03,chamber_pressure,4.0306,3.79,4.21,2026-03-04T06:31:00
LOT-2287,cvd,CVD-03,rf_bias,253.6679,240.0,260.0,2026-03-04T06:31:00
LOT-2287,cmp,CMP-04,head_downforce,3.4572,3.33,3.67,2026-03-04T07:37:00
LOT-2287,cmp,CMP-04,platen_rpm,75.3139,72.9,77.1,2026-03-04T07:37:00
LOT-2287,cmp,CMP-04,slurry_flow_rate,177.1064,173.0,187.0,2026-03-04T07:37:00
LOT-2287,implant,IMP-01,beam_current,12.4106,11.58,12.42,2026-03-04T08:57:00
LOT-2287,implant,IMP-01,acceleration_energy,79.9513,78.2,81.8,2026-03-04T08:57:00
LOT-2287,implant,IMP-01,tilt_angle,6.9599,6.79,7.21,2026-03-04T08:57:00
LOT-2288,litho,LITHO-02,exposure_energy,24.5011,23.7,25.3,2026-03-04T13:15:00
LOT-2288,litho,LITHO-02,focus_offset,-1.7656,-7.5,7.5,2026-03-04T13:15:00
LOT-2288,litho,LITHO-02,numerical_aperture,1.3505,1.339,1.361,2026-03-04T13:15:00
LOT-2288,etch,ETCH-06,chamber_pressure,14.4652,13.8,16.2,2026-03-04T14:26:00
LOT-2288,etch,ETCH-06,rf_power_forward,855.1342,828.0,872.0,2026-03-04T14:26:00
LOT-2288,etch,ETCH-06,gas_flow_cl2,119.5262,115.8,124.2,2026-03-04T14:26:00
LOT-2288,cvd,CVD-06,deposition_temp,400.0982,394.5,405.5,2026-03-04T15:23:00
LOT-2288,cvd,CVD-06,chamber_pressure,3.988,3.79,4.21,2026-03-04T15:23:00
LOT-2288,cvd,CVD-06,rf_bias,251.326,240.0,260.0,2026-03-04T15:23:00
LOT-2288,cmp,CMP-04,head_downforce,3.5016,3.33,3.67,2026-03-04T16:28:00
LOT-2288,cmp,CMP-04,platen_rpm,74.9287,72.9,77.1,2026-03-04T16:28:00
LOT-2288,cmp,CMP-04,slurry_flow_rate,183.5078,173.0,187.0,2026-03-04T16:28:00
LOT-2288,implant,IMP-01,beam_current,12.3607,11.58,12.42,2026-03-04T17:32:00
LOT-2288,implant,IMP-01,acceleration_energy,79.6086,78.2,81.8,2026-03-04T17:32:00
LOT-2288,implant,IMP-01,tilt_angle,6.961,6.79,7.21,2026-03-04T17:32:00
LOT-2289,litho,LITHO-03,exposure_energy,24.5827,23.7,25.3,2026-03-04T15:19:00
LOT-2289,litho,LITHO-03,focus_offset,2.1383,-7.5,7.5,2026-03-04T15:19:00
LOT-2289,litho,LITHO-03,numerical_aperture,1.35,1.339,1.361,2026-03-04T15:19:00
LOT-2289,etch,ETCH-02,chamber_pressure,14.7769,13.8,16.2,2026-03-04T16:23:00
LOT-2289,etch,ETCH-02,rf_power_forward,856.2842,828.0,872.0,2026-03-04T16:23:00
LOT-2289,etch,ETCH-02,gas_flow_cl2,120.1949,115.8,124.2,2026-03-04T16:23:00
LOT-2289,cvd,CVD-03,deposition_temp,400.6334,394.5,405.5,2026-03-04T17:15:00
LOT-2289,cvd,CVD-03,chamber_pressure,4.0455,3.79,4.21,2026-03-04T17:15:00
LOT-2289,cvd,CVD-03,rf_bias,251.2914,240.0,260.0,2026-03-04T17:15:00
LOT-2289,cmp,CMP-02,head_downforce,3.553,3.33,3.67,2026-03-04T18:05:00
LOT-2289,cmp,CMP-02,platen_rpm,75.2302,72.9,77.1,2026-03-04T18:05:00
LOT-2289,cmp,CMP-02,slurry_flow_rate,178.7826,173.0,187.0,2026-03-04T18:05:00
LOT-2289,implant,IMP-01,beam_current,12.3943,11.58,12.42,2026-03-04T19:15:00
LOT-2289,implant,IMP-01,acceleration_energy,80.0867,78.2,81.8,2026-03-04T19:15:00
LOT-2289,implant,IMP-01,tilt_angle,7.0313,6.79,7.21,2026-03-04T19:15:00
LOT-2290,litho,LITHO-01,exposure_energy,24.4263,23.7,25.3,2026-03-05T12:01:00
LOT-2290,litho,LITHO-01,focus_offset,-0.5479,-7.5,7.5,2026-03-05T12:01:00
LOT-2290,litho,LITHO-01,numerical_aperture,1.3532,1.339,1.361,2026-03-05T12:01:00
LOT-2290,etch,ETCH-07,chamber_pressure,14.8214,13.8,16.2,2026-03-05T12:47:00
LOT-2290,etch,ETCH-07,rf_power_forward,849.541,828.0,872.0,2026-03-05T12:47:00
LOT-2290,etch,ETCH-07,gas_flow_cl2,119.2239,115.8,124.2,2026-03-05T12:47:00
LOT-2290,cvd,CVD-02,deposition_temp,400.8497,394.5,405.5,2026-03-05T13:34:00
LOT-2290,cvd,CVD-02,chamber_pressure,3.9603,3.79,4.21,2026-03-05T13:34:00
LOT-2290,cvd,CVD-02,rf_bias,255.1653,240.0,260.0,2026-03-05T13:34:00
LOT-2290,cmp,CMP-04,head_downforce,3.4727,3.33,3.67,2026-03-05T14:33:00
LOT-2290,cmp,CMP-04,platen_rpm,73.6896,72.9,77.1,2026-03-05T14:33:00
LOT-2290,cmp,CMP-04,slurry_flow_rate,180.3816,173.0,187.0,2026-03-05T14:33:00
LOT-2290,implant,IMP-01,beam_current,12.4388,11.58,12.42,2026-03-05T15:45:00
LOT-2290,implant,IMP-01,acceleration_energy,80.378,78.2,81.8,2026-03-05T15:45:00
LOT-2290,implant,IMP-01,tilt_angle,7.023,6.79,7.21,2026-03-05T15:45:00
LOT-2291,litho,LITHO-02,exposure_energy,24.0952,23.7,25.3,2026-03-05T06:15:00
LOT-2291,litho,LITHO-02,focus_offset,-0.9496,-7.5,7.5,2026-03-05T06:15:00
LOT-2291,litho,LITHO-02,numerical_aperture,1.3499,1.339,1.361,2026-03-05T06:15:00
LOT-2291,etch,ETCH-03,chamber_pressure,15.2386,13.8,16.2,2026-03-05T07:34:00
LOT-2291,etch,ETCH-03,rf_power_forward,849.532,828.0,872.0,2026-03-05T07:34:00
LOT-2291,etch,ETCH-03,gas_flow_cl2,119.075,115.8,124.2,2026-03-05T07:34:00
LOT-2291,cvd,CVD-05,deposition_temp,401.4978,394.5,405.5,2026-03-05T08:23:00
LOT-2291,cvd,CVD-05,chamber_pressure,3.9867,3.79,4.21,2026-03-05T08:23:00
LOT-2291,cvd,CVD-05,rf_bias,246.9444,240.0,260.0,2026-03-05T08:23:00
LOT-2291,cmp,CMP-03,head_downforce,3.5217,3.33,3.67,2026-03-05T09:14:00
LOT-2291,cmp,CMP-03,platen_rpm,74.3562,72.9,77.1,2026-03-05T09:14:00
LOT-2291,cmp,CMP-03,slurry_flow_rate,182.2196,173.0,187.0,2026-03-05T09:14:00
LOT-2291,implant,IMP-01,beam_current,12.4678,11.58,12.42,2026-03-05T10:22:00
LOT-2291,implant,IMP-01,acceleration_energy,80.2598,78.2,81.8,2026-03-05T10:22:00
LOT-2291,implant,IMP-01,tilt_angle,7.0025,6.79,7.21,2026-03-05T10:22:00
LOT-2292,litho,LITHO-03,exposure_energy,24.6451,23.7,25.3,2026-03-05T16:53:00
LOT-2292,litho,LITHO-03,focus_offset,1.1371,-7.5,7.5,2026-03-05T16:53:00
LOT-2292,litho,LITHO-03,numerical_aperture,1.3522,1.339,1.361,2026-03-05T16:53:00
LOT-2292,etch,ETCH-03,chamber_pressure,14.738,13.8,16.2,2026-03-05T17:59:00
LOT-2292,etch,ETCH-03,rf_power_forward,854.8165,828.0,872.0,2026-03-05T17:59:00
LOT-2292,etch,ETCH-03,gas_flow_cl2,118.4715,115.8,124.2,2026-03-05T17:59:00
LOT-2292,cvd,CVD-03,deposition_temp,400.8036,394.5,405.5,2026-03-05T18:59:00
LOT-2292,cvd,CVD-03,chamber_pressure,3.9582,3.79,4.21,2026-03-05T18:59:00
LOT-2292,cvd,CVD-03,rf_bias,252.2174,240.0,260.0,2026-03-05T18:59:00
LOT-2292,cmp,CMP-03,head_downforce,3.5437,3.33,3.67,2026-03-05T19:47:00
LOT-2292,cmp,CMP-03,platen_rpm,75.2145,72.9,77.1,2026-03-05T19:47:00
LOT-2292,cmp,CMP-03,slurry_flow_rate,180.2135,173.0,187.0,2026-03-05T19:47:00
LOT-2292,implant,IMP-01,beam_current,12.453,11.58,12.42,2026-03-05T20:59:00
LOT-2292,implant,IMP-01,acceleration_energy,80.4621,78.2,81.8,2026-03-05T20:59:00
LOT-2292,implant,IMP-01,tilt_angle,6.9111,6.79,7.21,2026-03-05T20:59:00
LOT-2293,litho,LITHO-03,exposure_energy,24.6347,23.7,25.3,2026-03-05T12:02:00
LOT-2293,litho,LITHO-03,focus_offset,1.6807,-7.5,7.5,2026-03-05T12:02:00
LOT-2293,litho,LITHO-03,numerical_aperture,1.3515,1.339,1.361,2026-03-05T12:02:00
LOT-2293,etch,ETCH-06,chamber_pressure,15.2617,13.8,16.2,2026-03-05T13:01:00
LOT-2293,etch,ETCH-06,rf_power_forward,851.2884,828.0,872.0,2026-03-05T13:01:00
LOT-2293,etch,ETCH-06,gas_flow_cl2,120.338,115.8,124.2,2026-03-05T13:01:00
LOT-2293,cvd,CVD-02,deposition_temp,399.7888,394.5,405.5,2026-03-05T14:15:00
LOT-2293,cvd,CVD-02,chamber_pressure,3.9593,3.79,4.21,2026-03-05T14:15:00
LOT-2293,cvd,CVD-02,rf_bias,253.5171,240.0,260.0,2026-03-05T14:15:00
LOT-2293,cmp,CMP-03,head_downforce,3.388,3.33,3.67,2026-03-05T15:03:00
LOT-2293,cmp,CMP-03,platen_rpm,75.81,72.9,77.1,2026-03-05T15:03:00
LOT-2293,cmp,CMP-03,slurry_flow_rate,177.7096,173.0,187.0,2026-03-05T15:03:00
LOT-2293,implant,IMP-01,beam_current,12.5475,11.58,12.42,2026-03-05T15:49:00
LOT-2293,implant,IMP-01,acceleration_energy,80.2587,78.2,81.8,2026-03-05T15:49:00
LOT-2293,implant,IMP-01,tilt_angle,6.9271,6.79,7.21,2026-03-05T15:49:00
LOT-2301,litho,LITHO-01,exposure_energy,24.6973,23.7,25.3,2026-03-04T17:04:00
LOT-2301,litho,LITHO-01,focus_offset,-3.2219,-7.5,7.5,2026-03-04T17:04:00
LOT-2301,litho,LITHO-01,numerical_aperture,1.3491,1.339,1.361,2026-03-04T17:04:00
LOT-2301,etch,ETCH-07,chamber_pressure,16.1856,13.8,16.2,2026-03-04T17:56:00
LOT-2301,etch,ETCH-07,rf_power_forward,853.4144,828.0,872.0,2026-03-04T17:56:00
LOT-2301,etch,ETCH-07,gas_flow_cl2,120.8758,115.8,124.2,2026-03-04T17:56:00
LOT-2302,litho,LITHO-04,exposure_energy,24.4752,23.7,25.3,2026-03-04T19:05:00
LOT-2302,litho,LITHO-04,focus_offset,-1.1958,-7.5,7.5,2026-03-04T19:05:00
LOT-2302,litho,LITHO-04,numerical_aperture,1.3475,1.339,1.361,2026-03-04T19:05:00
LOT-2302,etch,ETCH-04,chamber_pressure,14.9538,13.8,16.2,2026-03-04T20:12:00
LOT-2302,etch,ETCH-04,rf_power_forward,853.0031,828.0,872.0,2026-03-04T20:12:00
LOT-2302,etch,ETCH-04,gas_flow_cl2,121.3616,115.8,124.2,2026-03-04T20:12:00
LOT-2303,litho,LITHO-04,exposure_energy,24.6407,23.7,25.3,2026-03-04T21:19:00
LOT-2303,litho,LITHO-04,focus_offset,1.641,-7.5,7.5,2026-03-04T21:19:00
LOT-2303,litho,LITHO-04,numerical_aperture,1.3499,1.339,1.361,2026-03-04T21:19:00
LOT-2303,etch,ETCH-01,chamber_pressure,15.1111,13.8,16.2,2026-03-04T22:22:00
LOT-2303,etch,ETCH-01,rf_power_forward,860.3899,828.0,872.0,2026-03-04T22:22:00
LOT-2303,etch,ETCH-01,gas_flow_cl2,120.2875,115.8,124.2,2026-03-04T22:22:00
LOT-2304,litho,LITHO-04,exposure_energy,24.9235,23.7,25.3,2026-03-04T23:05:00
LOT-2304,litho,LITHO-04,focus_offset,2.1591,-7.5,7.5,2026-03-04T23:05:00
LOT-2304,litho,LITHO-04,numerical_aperture,1.3495,1.339,1.361,2026-03-04T23:05:00
LOT-2304,etch,ETCH-08,chamber_pressure,15.3458,13.8,16.2,2026-03-04T23:57:00
LOT-2304,etch,ETCH-08,rf_power_forward,854.6992,828.0,872.0,2026-03-04T23:57:00
LOT-2304,etch,ETCH-08,gas_flow_cl2,116.1195,115.8,124.2,2026-03-04T23:57:00
LOT-2304,cvd,CVD-04,deposition_temp,398.8765,394.5,405.5,2026-03-05T01:11:00
LOT-2304,cvd,CVD-04,chamber_pressure,3.9502,3.79,4.21,2026-03-05T01:11:00
LOT-2304,cvd,CVD-04,rf_bias,251.0206,240.0,260.0,2026-03-05T01:11:00
LOT-2305,litho,LITHO-02,exposure_energy,24.6107,23.7,25.3,2026-03-05T01:09:00
LOT-2305,litho,LITHO-02,focus_offset,1.2781,-7.5,7.5,2026-03-05T01:09:00
LOT-2305,litho,LITHO-02,numerical_aperture,1.3529,1.339,1.361,2026-03-05T01:09:00
LOT-2305,etch,ETCH-07,chamber_pressure,16.1312,13.8,16.2,2026-03-05T02:04:00
